Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
141429,SEAT,03/07/2020,FRIDAY,21,TAYLOR P,NACHOS LARGE,1,20,20,NO,STARTERS,WEEK 3
141429,SEAT,03/07/2020,FRIDAY,21,TAYLOR P,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
141432,SEAT,03/07/2020,FRIDAY,21,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141432,SEAT,03/07/2020,FRIDAY,21,ASHLEY C.,WILLOW CLUB HOUSE SANDWHICH,2,15,30,NO,SANDWHICHES,WEEK 3
141456,SEAT,03/07/2020,FRIDAY,10,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141456,SEAT,03/07/2020,FRIDAY,10,JILLIAN N.,FISH & CHIPS 1 PIECE,1,14,14,NO,ENTRÉE,WEEK 3
141475,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,AHI TUNA BURGER,1,18,18,NO,SANDWHICHES,WEEK 3
141475,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141475,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141475,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 3
141463,SEAT,03/07/2020,FRIDAY,11,JILLIAN N.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 3
141463,SEAT,03/07/2020,FRIDAY,11,JILLIAN N.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
141473,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
141473,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,GINGER BEEF,2,18,36,NO,RICE BOWLS AND PASTA,WEEK 3
141473,SEAT,03/07/2020,FRIDAY,12,ASHLEY C.,FISH & CHIPS 2 PIECE,1,22,22,NO,ENTRÉE,WEEK 3
141517,SEAT,03/07/2020,FRIDAY,13,ASHLEY C.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
141517,SEAT,03/07/2020,FRIDAY,13,ASHLEY C.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141517,SEAT,03/07/2020,FRIDAY,13,ASHLEY C.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141517,SEAT,03/07/2020,FRIDAY,13,ASHLEY C.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
141545,SEAT,03/07/2020,FRIDAY,14,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
141545,SEAT,03/07/2020,FRIDAY,14,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
141545,SEAT,03/07/2020,FRIDAY,14,JILLIAN N.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
141667,SEAT,03/07/2020,FRIDAY,19,EMMA B.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
141667,SEAT,03/07/2020,FRIDAY,19,EMMA B.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
141667,SEAT,03/07/2020,FRIDAY,19,EMMA B.,NACHOS LARGE,1,20,20,NO,STARTERS,WEEK 3
141699,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 3
141699,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 3
141748,SEAT,04/07/2020,SATURDAY,12,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141728,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,SIDE OF TOAST ,2,1,2,NO,SIDE / ADD ON,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,ADD AN EGG,4,4,16,NO,SIDE / ADD ON,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,SIDE OF SAUSAGE,1,3,3,NO,SIDE / ADD ON,WEEK 3
141744,SEAT,04/07/2020,SATURDAY,12,DEE V.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
141771,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
141771,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
141771,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141688,SEAT,04/07/2020,SATURDAY,22,KAITLIN E.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141688,SEAT,04/07/2020,SATURDAY,22,KAITLIN E.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141741,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
141741,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,THAI PRAWN SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
141741,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 3
141706,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141715,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 3
141774,SEAT,04/07/2020,SATURDAY,13,ASHLEY C.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
141687,SEAT,04/07/2020,SATURDAY,21,TAYLOR P,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 3
141687,SEAT,04/07/2020,SATURDAY,21,TAYLOR P,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
141687,SEAT,04/07/2020,SATURDAY,21,TAYLOR P,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141687,SEAT,04/07/2020,SATURDAY,21,TAYLOR P,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141722,SEAT,04/07/2020,SATURDAY,11,ASHLEY C.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 3
141708,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141708,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,CINNAMON FRENCH TOAST,2,12,24,NO,BREAKFAST,WEEK 3
141708,SEAT,04/07/2020,SATURDAY,9,ASHLEY C.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 3
141730,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 3
141730,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141748,SEAT,04/07/2020,SATURDAY,12,DEE V.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
141730,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
141730,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,8,ASHLEY C.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,8,ASHLEY C.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,8,ASHLEY C.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,8,ASHLEY C.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 3
141739,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141739,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
141728,SEAT,04/07/2020,SATURDAY,11,JILLIAN N.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 3
141789,SEAT,04/07/2020,SATURDAY,14,ASHLEY C.,NACHOS LARGE,1,20,20,NO,STARTERS,WEEK 3
141759,SEAT,04/07/2020,SATURDAY,12,DEE V.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141759,SEAT,04/07/2020,SATURDAY,12,DEE V.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
141759,SEAT,04/07/2020,SATURDAY,12,DEE V.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
141691,SEAT,04/07/2020,SATURDAY,6,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141694,TAKEAWAY,04/07/2020,SATURDAY,7,ASHLEY C.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
141696,TAKEAWAY,04/07/2020,SATURDAY,7,ASHLEY C.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
141696,TAKEAWAY,04/07/2020,SATURDAY,7,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141690,SEAT,04/07/2020,SATURDAY,6,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141690,SEAT,04/07/2020,SATURDAY,6,ASHLEY C.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 3
141690,SEAT,04/07/2020,SATURDAY,6,ASHLEY C.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 3
141693,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141768,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,BLACKENED CHICKEN SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,ADD AN EGG,1,4,4,NO,SIDE / ADD ON,WEEK 3
141700,SEAT,04/07/2020,SATURDAY,7,ASHLEY C.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 3
141716,TAKEAWAY,04/07/2020,SATURDAY,10,ASHLEY C.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
141721,SEAT,04/07/2020,SATURDAY,10,ASHLEY C.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141722,SEAT,04/07/2020,SATURDAY,11,ASHLEY C.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 3
141739,SEAT,04/07/2020,SATURDAY,12,JILLIAN N.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141924,SEAT,05/07/2020,SUNDAY,8,ASHLEY C.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
141976,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,PAN FRIED MAHI MAHI,1,26,26,NO,ENTRÉE,WEEK 3
141976,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 3
141976,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
141978,SEAT,05/07/2020,SUNDAY,12,ASHLEY C.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
141978,SEAT,05/07/2020,SUNDAY,12,ASHLEY C.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
141978,SEAT,05/07/2020,SUNDAY,12,ASHLEY C.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 3
141903,TAKEAWAY,05/07/2020,SUNDAY,20,TAYLOR P,STICKY TOFFEE PUDDING,1,7,7,NO,DESSERTS,WEEK 3
141903,TAKEAWAY,05/07/2020,SUNDAY,20,TAYLOR P,MUD PIE,1,7,7,NO,DESSERTS,WEEK 3
141919,SEAT,05/07/2020,SUNDAY,7,ASHLEY C.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 3
141933,TAKEAWAY,05/07/2020,SUNDAY,9,ASHLEY C.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
141933,TAKEAWAY,05/07/2020,SUNDAY,9,ASHLEY C.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
141933,TAKEAWAY,05/07/2020,SUNDAY,9,ASHLEY C.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 3
141933,TAKEAWAY,05/07/2020,SUNDAY,9,ASHLEY C.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 3
141919,SEAT,05/07/2020,SUNDAY,6,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141955,SEAT,05/07/2020,SUNDAY,10,ASHLEY C.,PAN SCRAMBLE,3,12,36,NO,BREAKFAST,WEEK 3
141982,SEAT,05/07/2020,SUNDAY,12,KELLY K.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141953,SEAT,05/07/2020,SUNDAY,10,ASHLEY C.,MUD PIE,1,7,7,NO,DESSERTS,WEEK 3
141953,SEAT,05/07/2020,SUNDAY,10,ASHLEY C.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
141965,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141959,SEAT,05/07/2020,SUNDAY,10,KELLY K.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
141959,SEAT,05/07/2020,SUNDAY,10,KELLY K.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 3
141975,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
141924,SEAT,05/07/2020,SUNDAY,7,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141953,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141953,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 3
141917,SEAT,05/07/2020,SUNDAY,22,GABRIELLA M.,BOWL SOUP OF THE DAY,1,7,7,NO,SOUP,WEEK 3
141917,SEAT,05/07/2020,SUNDAY,22,GABRIELLA M.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
141917,SEAT,05/07/2020,SUNDAY,22,GABRIELLA M.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
141917,SEAT,05/07/2020,SUNDAY,22,GABRIELLA M.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
141973,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 3
141973,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
141973,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141976,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,JR. COMBO,2,18,36,NO,JUNIOR MENU,WEEK 3
141967,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141967,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 3
141941,TAKEAWAY,05/07/2020,SUNDAY,9,ASHLEY C.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 3
141975,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
141975,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
141947,TAKEAWAY,05/07/2020,SUNDAY,10,ASHLEY C.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 3
141948,SEAT,05/07/2020,SUNDAY,10,KELLY K.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 3
141948,SEAT,05/07/2020,SUNDAY,10,KELLY K.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 3
141948,SEAT,05/07/2020,SUNDAY,10,KELLY K.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 3
141948,SEAT,05/07/2020,SUNDAY,10,KELLY K.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
141965,SEAT,05/07/2020,SUNDAY,11,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
142015,SEAT,05/07/2020,SUNDAY,13,JILLIAN N.,TWO EGGS ANY STYLE,2,12,24,NO,BREAKFAST,WEEK 3
142017,SEAT,05/07/2020,SUNDAY,13,ASHLEY C.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 3
142017,SEAT,05/07/2020,SUNDAY,13,ASHLEY C.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
142017,SEAT,05/07/2020,SUNDAY,13,ASHLEY C.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
142017,SEAT,05/07/2020,SUNDAY,13,ASHLEY C.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
142008,SEAT,05/07/2020,SUNDAY,12,ASHLEY C.,CINNAMON FRENCH TOAST,3,12,36,NO,BREAKFAST,WEEK 3
142008,SEAT,05/07/2020,SUNDAY,12,ASHLEY C.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
142223,SEAT,06/07/2020,MONDAY,12,DEB D.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 3
142196,SEAT,06/07/2020,MONDAY,11,DEB D.,CAESAR SALAD LARGE,1,12,12,NO,SALAD,WEEK 3
142196,SEAT,06/07/2020,MONDAY,11,DEB D.,CHIC COBB SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142196,SEAT,06/07/2020,MONDAY,11,DEB D.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142196,SEAT,06/07/2020,MONDAY,11,DEB D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142226,SEAT,06/07/2020,MONDAY,13,RETA D.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142226,SEAT,06/07/2020,MONDAY,13,RETA D.,BLACKENED CHICKEN SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
142226,SEAT,06/07/2020,MONDAY,13,RETA D.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
142325,TAKEAWAY,06/07/2020,MONDAY,17,EMILY D.,VIETNAM SHRIMP ROLLS,1,14,14,NO,STARTERS,WEEK 3
142325,TAKEAWAY,06/07/2020,MONDAY,17,EMILY D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142192,SEAT,06/07/2020,MONDAY,11,RETA D.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142192,SEAT,06/07/2020,MONDAY,11,RETA D.,CHICKEN CAESAR FLATBRD,1,15,15,NO,PIZZA,WEEK 3
142192,SEAT,06/07/2020,MONDAY,11,RETA D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142271,SEAT,06/07/2020,MONDAY,15,DEB D.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142271,SEAT,06/07/2020,MONDAY,15,DEB D.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142198,SEAT,06/07/2020,MONDAY,12,RETA D.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 3
142198,SEAT,06/07/2020,MONDAY,12,RETA D.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 3
142211,SEAT,06/07/2020,MONDAY,12,RETA D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142211,SEAT,06/07/2020,MONDAY,12,RETA D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142230,SEAT,06/07/2020,MONDAY,13,RETA D.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142230,SEAT,06/07/2020,MONDAY,13,RETA D.,CHIC COBB SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
142230,SEAT,06/07/2020,MONDAY,13,RETA D.,CAESAR SALAD SMALL,1,8,8,NO,SALAD,WEEK 3
142230,SEAT,06/07/2020,MONDAY,13,RETA D.,SALMON ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 3
142329,SEAT,06/07/2020,MONDAY,17,EMILY D.,FISH & CHIPS 1 PIECE,3,14,42,NO,ENTRÉE,WEEK 3
142329,SEAT,06/07/2020,MONDAY,17,EMILY D.,NACHOS SMALL,1,15,15,NO,STARTERS,WEEK 3
142215,SEAT,06/07/2020,MONDAY,12,DEB D.,NACHOS SMALL,1,15,15,NO,STARTERS,WEEK 3
142215,SEAT,06/07/2020,MONDAY,12,DEB D.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
142231,SEAT,06/07/2020,MONDAY,13,RETA D.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 3
142171,SEAT,06/07/2020,MONDAY,10,RETA D.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 3
142171,SEAT,06/07/2020,MONDAY,10,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
142171,SEAT,06/07/2020,MONDAY,10,RETA D.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
142171,SEAT,06/07/2020,MONDAY,10,RETA D.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 3
142173,SEAT,06/07/2020,MONDAY,10,RETA D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
142194,SEAT,06/07/2020,MONDAY,11,DEB D.,THAI PRAWN SALAD SMALL,2,14,28,NO,SALAD,WEEK 3
142324,SEAT,06/07/2020,MONDAY,16,EMILY D.,BLACKENED CHICKEN SALAD LARGE,2,18,36,NO,SALAD,WEEK 3
142244,SEAT,06/07/2020,MONDAY,14,DEB D.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
142244,SEAT,06/07/2020,MONDAY,14,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142177,SEAT,06/07/2020,MONDAY,10,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
142177,SEAT,06/07/2020,MONDAY,10,RETA D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
142177,SEAT,06/07/2020,MONDAY,10,RETA D.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 3
142177,SEAT,06/07/2020,MONDAY,10,RETA D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 3
142196,SEAT,06/07/2020,MONDAY,12,DEB D.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 3
142307,SEAT,06/07/2020,MONDAY,16,EMILY D.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142307,SEAT,06/07/2020,MONDAY,16,EMILY D.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
142307,SEAT,06/07/2020,MONDAY,16,EMILY D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142195,SEAT,06/07/2020,MONDAY,11,RETA D.,CUP SOUP OF THE DAY,3,4,12,NO,SOUP,WEEK 3
142185,SEAT,06/07/2020,MONDAY,11,DEB D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 3
142185,SEAT,06/07/2020,MONDAY,11,DEB D.,SUB FRUIT CUP,2,2,4,NO,BREAKFAST,WEEK 3
142185,SEAT,06/07/2020,MONDAY,11,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
142207,SEAT,06/07/2020,MONDAY,12,RETA D.,CHIC COBB SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
142224,SEAT,06/07/2020,MONDAY,13,DEB D.,COCONUT PRAWN CURRY,2,20,40,NO,RICE BOWLS AND PASTA,WEEK 3
142442,SEAT,07/07/2020,TUESDAY,13,DEB D.,LADIES - FEATURE,2,30,60,NO,SPECIALS,WEEK 3
142451,SEAT,07/07/2020,TUESDAY,14,RETA D.,TEX MEX BEEF SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142451,SEAT,07/07/2020,TUESDAY,14,RETA D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142418,SEAT,07/07/2020,TUESDAY,12,RETA D.,CASHEW PRAWN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142418,SEAT,07/07/2020,TUESDAY,12,RETA D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142474,SEAT,07/07/2020,TUESDAY,15,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142464,SEAT,07/07/2020,TUESDAY,15,DEB D.,CAESAR SALAD LARGE,1,12,12,NO,SALAD,WEEK 3
142464,SEAT,07/07/2020,TUESDAY,15,DEB D.,SALMON ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 3
